user_id,is_attack,department,role,week_idx,week_start,week_end,identity_drift,access_pattern_drift,data_behavior_drift,network_footprint_drift,risk_posture_drift,composite_drift,velocity,acceleration,week_to_week_drift,composite_drift_normal_ops,composite_drift_insider_investigation,composite_drift_apt_hunt,composite_drift_privilege_audit,relationship_drift,zone_divergence
USR-042,True,Engineering,SOC Operator,7,2025-02-19,2025-02-26,0.0,0.043008506298065186,0.10125893354415894,0.07109445333480835,0.0015783905982971191,0.014593183994293213,0.011489570140838623,0.01438295841217041,0.02390986680984497,0.014593183994293213,0.016938328742980957,0.015425503253936768,0.012771010398864746,0.006702601909637451,0.10125893354415894
USR-042,True,Engineering,SOC Operator,8,2025-02-26,2025-03-05,0.0,0.2143688201904297,0.09887558221817017,0.04677295684814453,0.002129852771759033,0.021166563034057617,0.006573379039764404,-0.004916191101074219,0.01792389154434204,0.021166563034057617,0.02222830057144165,0.019773483276367188,0.02079463005065918,0.011095404624938965,0.2143688201904297
USR-042,True,Engineering,SOC Operator,9,2025-03-05,2025-03-12,0.0,0.0380481481552124,0.011265039443969727,0.08316975831985474,0.002844870090484619,0.006646096706390381,-0.014520466327667236,-0.02109384536743164,0.026048362255096436,0.006646096706390381,0.005891144275665283,0.008414208889007568,0.00650477409362793,0.00340348482131958,0.08316975831985474
USR-042,True,Engineering,SOC Operator,10,2025-03-12,2025-03-19,0.0,0.11625933647155762,0.09862560033798218,0.2626088261604309,0.0017628073692321777,0.02890479564666748,0.0222586989402771,0.036779165267944336,0.025767743587493896,0.02890479564666748,0.029532790184020996,0.03311866521835327,0.026632845401763916,0.012483537197113037,0.2626088261604309
USR-042,True,Engineering,SOC Operator,11,2025-03-19,2025-03-26,0.0,0.009464800357818604,0.09940332174301147,0.025996625423431396,0.0023740530014038086,0.0057929158210754395,-0.02311187982559204,-0.04537057876586914,0.023880422115325928,0.0057929158210754395,0.007999002933502197,0.005194723606109619,0.0048427581787109375,0.00308990478515625,0.09940332174301147
USR-042,True,Engineering,SOC Operator,12,2025-03-26,2025-04-02,0.0,0.03610473871231079,0.011178255081176758,0.01852017641067505,0.0031818747520446777,0.0037894248962402344,-0.002003490924835205,0.021108388900756836,0.014064490795135498,0.0037894248962402344,0.0038191676139831543,0.003922522068023682,0.003800511360168457,0.002219259738922119,0.03610473871231079
USR-042,True,Engineering,SOC Operator,13,2025-04-02,2025-04-09,0.0,0.11489444971084595,0.09693771600723267,0.08188796043395996,0.003354966640472412,0.02765566110610962,0.023866236209869385,0.02586972713470459,0.03918874263763428,0.02765566110610962,0.029416799545288086,0.028312265872955322,0.025715887546539307,0.011594295501708984,0.11489444971084595
USR-042,True,Engineering,SOC Operator,14,2025-04-09,2025-04-16,0.0,0.1154446005821228,0.01117253303527832,0.26157569885253906,0.002320587635040283,0.020411789417266846,-0.0072438716888427734,-0.031110107898712158,0.028795957565307617,0.020411789417266846,0.018238425254821777,0.026435375213623047,0.01928853988647461,0.008948981761932373,0.26157569885253906
USR-042,True,Engineering,SOC Operator,15,2025-04-16,2025-04-23,0.0,0.21460485458374023,0.0991562008857727,0.0683489441871643,0.0023003220558166504,0.02729976177215576,0.006887972354888916,0.01413184404373169,0.02256178855895996,0.02729976177215576,0.028659164905548096,0.02688497304916382,0.026180922985076904,0.012939155101776123,0.21460485458374023
USR-042,True,Engineering,SOC Operator,16,2025-04-23,2025-04-30,0.0,0.03473883867263794,0.09709638357162476,0.26302284002304077,0.002143263816833496,0.020357191562652588,-0.006942570209503174,-0.01383054256439209,0.017236948013305664,0.020357191562652588,0.02114403247833252,0.025461196899414062,0.01800835132598877,0.009296119213104248,0.26302284002304077
USR-042,True,Engineering,SOC Operator,17,2025-04-30,2025-05-07,0.0,0.11546194553375244,0.09946417808532715,0.019890785217285156,0.0019984841346740723,0.014506161212921143,-0.005851030349731445,0.0010915398597717285,0.021309256553649902,0.014506161212921143,0.016705870628356934,0.012361705303192139,0.013843953609466553,0.0067008137702941895,0.11546194553375244
USR-042,True,Engineering,SOC Operator,18,2025-05-07,2025-05-13,0.0,0.11474579572677612,0.10318231582641602,0.08403187990188599,0.003884553909301758,0.028177738189697266,0.013671576976776123,0.01952260732650757,0.0075470805168151855,0.028177738189697266,0.030129551887512207,0.028765857219696045,0.026204407215118408,0.012222588062286377,0.11474579572677612
USR-118,True,Legal,QA Engineer,0,2025-01-01,2025-01-08,0.0,0.0005722641944885254,0.0009635686874389648,0.004694759845733643,0.01725780963897705,0.0013179779052734375,0.0,0.0,0.0,0.0013179779052734375,0.0012876391410827637,0.0016323328018188477,0.0017260313034057617,0.0010891556739807129,0.01725780963897705
USR-118,True,Legal,QA Engineer,1,2025-01-08,2025-01-15,0.0,0.0009973645210266113,0.0038478970527648926,0.004282653331756592,0.13970738649368286,0.007787168025970459,0.0064691901206970215,0.0,0.014299213886260986,0.007787168025970459,0.007703065872192383,0.009328961372375488,0.011153697967529297,0.004764735698699951,0.13970738649368286
USR-118,True,Legal,QA Engineer,2,2025-01-15,2025-01-22,0.0,0.0018651485443115234,0.0015941858291625977,0.0041280388832092285,0.01628708839416504,0.0013412833213806152,-0.006445884704589844,-0.012915074825286865,0.014411330223083496,0.0013412833213806152,0.001322329044342041,0.0016142725944519043,0.001746058464050293,0.0011431574821472168,0.01628708839416504
USR-118,True,Legal,QA Engineer,3,2025-01-22,2025-01-29,0.0,0.0006210207939147949,0.0012120604515075684,0.006370246410369873,0.017502248287200928,0.0014501214027404785,0.00010883808135986328,0.006554722785949707,0.0017093420028686523,0.0014501214027404785,0.0014111995697021484,0.0018103718757629395,0.0018569231033325195,0.0011348128318786621,0.017502248287200928
USR-118,True,Legal,QA Engineer,4,2025-01-29,2025-02-05,0.0,0.0018523931503295898,0.14564365148544312,0.010349452495574951,0.02063429355621338,0.008243918418884277,0.006793797016143799,0.0066849589347839355,0.0084916353225708,0.008243918418884277,0.011596739292144775,0.0071738362312316895,0.007054388523101807,0.004241585731506348,0.14564365148544312
USR-118,True,Legal,QA Engineer,5,2025-02-05,2025-02-12,0.0,0.0017038583755493164,0.002284526824951172,0.005589723587036133,0.018174827098846436,0.001491844654083252,-0.006752073764801025,-0.013545870780944824,0.0093994140625,0.001491844654083252,0.001467585563659668,0.0018121600151062012,0.0019106864929199219,0.0011728405952453613,0.018174827098846436
USR-118,True,Legal,QA Engineer,6,2025-02-12,2025-02-19,0.0,0.002013087272644043,0.15643972158432007,0.1136476993560791,0.018121838569641113,0.01608288288116455,0.014591038227081299,0.021343111991882324,0.015250861644744873,0.01608288288116455,0.019103646278381348,0.017940104007720947,0.01411592960357666,0.007910192012786865,0.15643972158432007
USR-118,True,Legal,QA Engineer,7,2025-02-19,2025-02-26,0.0,0.0018741488456726074,0.0017260909080505371,0.0037819743156433105,0.01902073621749878,0.0014476180076599121,-0.014635264873504639,-0.029226303100585938,0.015719950199127197,0.0014476180076599121,0.0014248490333557129,0.0017451643943786621,0.0019183754920959473,0.0013074278831481934,0.01902073621749878
USR-118,True,Legal,QA Engineer,8,2025-02-26,2025-03-05,0.0,0.18926340341567993,0.0023111701011657715,0.009162664413452148,0.01793074607849121,0.010197937488555908,0.008750319480895996,0.023385584354400635,0.011036813259124756,0.010197937488555908,0.009118199348449707,0.009358227252960205,0.011168956756591797,0.005585730075836182,0.18926340341567993
USR-118,True,Legal,QA Engineer,9,2025-03-05,2025-03-12,0.0,0.0012118816375732422,0.0035553574562072754,0.18558722734451294,0.01749366521835327,0.012259960174560547,0.0020620226860046387,-0.006688296794891357,0.02769756317138672,0.012259960174560547,0.011016845703125,0.017519652843475342,0.011876106262207031,0.00719529390335083,0.18558722734451294
USR-118,True,Legal,QA Engineer,10,2025-03-12,2025-03-19,0.0,0.0025758743286132812,0.003297150135040283,0.005264580249786377,0.0198519229888916,0.0015411972999572754,-0.010718762874603271,-0.01278078556060791,0.010124623775482178,0.0015411972999572754,0.0015497803688049316,0.0017944574356079102,0.002009153366088867,0.0014631152153015137,0.0198519229888916
USR-118,True,Legal,QA Engineer,11,2025-03-19,2025-03-26,0.0,0.0009790658950805664,0.003307819366455078,0.3061472177505493,0.019535720348358154,0.01879364252090454,0.017252445220947266,0.027971208095550537,0.01702219247817993,0.01879364252090454,0.016850829124450684,0.027231991291046143,0.01761031150817871,0.01111835241317749,0.3061472177505493
USR-118,True,Legal,QA Engineer,12,2025-03-26,2025-04-02,0.0,0.0019114017486572266,0.003006160259246826,0.024403810501098633,0.07525676488876343,0.005647838115692139,-0.013145804405212402,-0.030398249626159668,0.022617757320404053,0.005647838115692139,0.00547868013381958,0.007079422473907471,0.007281959056854248,0.0036083459854125977,0.07525676488876343
USR-118,True,Legal,QA Engineer,13,2025-04-02,2025-04-09,0.0,0.001009821891784668,0.007522106170654297,0.01407623291015625,0.13970738649368286,0.00849771499633789,0.002849876880645752,0.015995681285858154,0.009043514728546143,0.00849771499633789,0.008430421352386475,0.010241687297821045,0.011754393577575684,0.0051187872886657715,0.13970738649368286
USR-118,True,Legal,QA Engineer,14,2025-04-09,2025-04-16,0.0,0.0013066530227661133,0.15856260061264038,0.011157333850860596,0.01930558681488037,0.009824752807617188,0.0013270378112792969,-0.001522839069366455,0.02117055654525757,0.009824752807617188,0.013624846935272217,0.008703351020812988,0.00853109359741211,0.005336642265319824,0.15856260061264038
USR-118,True,Legal,QA Engineer,15,2025-04-16,2025-04-23,0.0,0.0008767247200012207,0.14773285388946533,0.01616191864013672,0.02055954933166504,0.009487569332122803,-0.00033718347549438477,-0.0016642212867736816,0.0024590492248535156,0.009487569332122803,0.012950539588928223,0.008610904216766357,0.008318781852722168,0.0051926374435424805,0.14773285388946533
USR-118,True,Legal,QA Engineer,16,2025-04-23,2025-04-30,0.0,0.0012925267219543457,0.14888745546340942,0.011323213577270508,0.02059805393218994,0.00988626480102539,0.0003986954689025879,0.0007358789443969727,0.001547098159790039,0.00988626480102539,0.013489842414855957,0.008893013000488281,0.00872194766998291,0.005549490451812744,0.14888745546340942
USR-118,True,Legal,QA Engineer,17,2025-04-30,2025-05-07,0.0,0.0014345645904541016,0.14648741483688354,0.191600501537323,0.019244611263275146,0.01588261127471924,0.005996346473693848,0.00559765100479126,0.00983351469039917,0.01588261127471924,0.017563223838806152,0.01942276954650879,0.014551997184753418,0.00853663682937622,0.191600501537323
USR-118,True,Legal,QA Engineer,18,2025-05-07,2025-05-13,0.0,0.0016385912895202637,0.15331411361694336,0.18010252714157104,0.018674790859222412,0.015803396701812744,-7.921457290649414e-05,-0.006075561046600342,0.0019278526306152344,0.015803396701812744,0.017556965351104736,0.019145190715789795,0.01456141471862793,0.009004175662994385,0.18010252714157104
USR-034,False,IT Operations,Financial Analyst,0,2025-01-01,2025-01-08,0.0,0.01604604721069336,0.1066129207611084,0.004025518894195557,0.0035213232040405273,0.00648343563079834,0.0,0.0,0.0,0.00648343563079834,0.00883936882019043,0.005486786365509033,0.005600929260253906,0.0036426186561584473,0.1066129207611084
USR-034,False,IT Operations,Financial Analyst,1,2025-01-08,2025-01-15,0.0,0.01680123805999756,0.03632074594497681,0.0031066536903381348,0.0022116899490356445,0.003530561923980713,-0.002952873706817627,0.0,0.012204170227050781,0.003530561923980713,0.004334151744842529,0.00308835506439209,0.0032508373260498047,0.00208967924118042,0.03632074594497681
USR-034,False,IT Operations,Financial Analyst,2,2025-01-15,2025-01-22,0.0,0.1458149552345276,0.06799876689910889,0.006227552890777588,0.0024764537811279297,0.014761149883270264,0.01123058795928955,0.014183461666107178,0.028883695602416992,0.014761149883270264,0.015996277332305908,0.01290583610534668,0.01451796293258667,0.007085680961608887,0.1458149552345276
USR-034,False,IT Operations,Financial Analyst,3,2025-01-22,2025-01-29,0.0,0.015538692474365234,0.038725197315216064,0.002677738666534424,0.002844393253326416,0.0036989450454711914,-0.011062204837799072,-0.022292792797088623,0.028976142406463623,0.0036989450454711914,0.004587054252624512,0.0032117366790771484,0.003413379192352295,0.002175629138946533,0.038725197315216064
USR-034,False,IT Operations,Financial Analyst,4,2025-01-29,2025-02-05,0.0,0.01748889684677124,0.03981435298919678,0.004809975624084473,0.004854857921600342,0.00416940450668335,0.0004704594612121582,0.01153266429901123,0.0014786124229431152,0.00416940450668335,0.005049347877502441,0.0037426352500915527,0.003909468650817871,0.0029224157333374023,0.03981435298919678
